_id,movieId,title,genres,fileImage,,,
"ObjectId(""5aef41cb04dd5631c0b30609"")",195,Memento (2000),Mystery|Thriller,Memento2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3060a"")",196,Heartbreakers (2001),Comedy|Crime|Romance,Heartbreakers2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3060b"")",197,Say It Isn't So (2001),Comedy|Romance,SayItIsntSo2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3060c"")",198,Someone Like You (2001),Comedy|Romance,SomeoneLikeYou2001.bTsxMTI5MDU3NztqOzE3NzcwOzEyMDA7MTIzNjsxNjQ4,,,
"ObjectId(""5aef41cb04dd5631c0b3060d"")",199,Tomcats (2001),Comedy,Tomcats2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3060e"")",200,Tailor of Panama, The (2001),Drama|Thriller,TailorofPanamaThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3060f"")",201,Amores Perros (Love's a Bitch) (2000),Drama|Thriller,AmoresPerrosLovesaBitch2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30610"")",202,Along Came a Spider (2001),Action|Crime|Mystery|Thriller,AlongCameaSpider2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30611"")",203,Blow (2001),Crime|Drama,Blow2001.bTsxMTE2NzkxNztqOzE3NzY5OzEyMDA7ODAwOzEyMDA,,,
"ObjectId(""5aef41cb04dd5631c0b30612"")",204,Bridget Jones's Diary (2001),Comedy|Drama|Romance,BridgetJonessDiary2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30613"")",205,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,JoeDirt2001.bTsxMTE2OTg3MTtqOzE3NzY5OzEyMDA7ODAwOzEyMDA,,,
"ObjectId(""5aef41cb04dd5631c0b30614"")",206,Josie and the Pussycats (2001),Comedy,JosieandthePussycats2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30615"")",207,Chopper (2000),Drama|Thriller,Chopper2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30616"")",208,Circle, The (Dayereh) (2000),Drama,CircleTheDayereh2000.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30617"")",209,Crocodile Dundee in Los Angeles (2001),Comedy|Drama,CrocodileDundeeinLosAngeles2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30618"")",210,Freddy Got Fingered (2001),Comedy,FreddyGotFingered2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30619"")",211,Driven (2001),Action|Thriller,Driven2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3061a"")",212,Forsaken, The (2001),Horror,ForsakenThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3061b"")",213,One Night at McCool's (2001),Comedy,OneNightatMcCools2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3061c"")",214,Town & Country (2001),Comedy,TownCountry2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3061d"")",215,Mummy Returns, The (2001),Action|Adventure|Comedy|Thriller,MummyReturnsThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3061e"")",216,Eureka (Yurîka) (2000),Drama,EurekaYurîka2000.jpeg,,,
"ObjectId(""5aef41cb04dd5631c0b3061f"")",217,Under the Sand (2000),Drama,UndertheSand2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30620"")",218,Knight's Tale, A (2001),Action|Comedy|Romance,KnightsTaleA2001.bTsxMTE2OTQ0NDtqOzE3NzY5OzEyMDA7ODAwOzEyMDA,,
"ObjectId(""5aef41cb04dd5631c0b30621"")",219,Bread and Roses (2000),Drama,BreadandRoses2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30622"")",220,King Is Alive, The (2000),Drama,KingIsAliveThe2000.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30623"")",221,Angel Eyes (2001),Romance|Thriller,AngelEyes2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30624"")",222,Moulin Rouge (2001),Drama|Musical|Romance,MoulinRouge2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30625"")",223,Pearl Harbor (2001),Action|Drama|Romance|War,PearlHarbor2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30626"")",224,Yi Yi (2000),Drama,YiYi2000.bTsxMTYxNzI3NDtqOzE3Nzc0OzEyMDA7NjYxOzEyMzY,,,
"ObjectId(""5aef41cb04dd5631c0b30627"")",225,Animal, The (2001),Comedy,AnimalThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30628"")",226,Big Eden (2000),Drama|Romance,BigEden2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30629"")",227,Evolution (2001),Comedy|Sci-Fi,Evolution2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3062a"")",228,Swordfish (2001),Action|Crime|Drama,Swordfish2001.bTsxMTE3NjQ3ODtqOzE3NzY5OzEyMDA7ODAwOzEyMDA,,,
"ObjectId(""5aef41cb04dd5631c0b3062b"")",229,Anniversary Party, The (2001),Drama,AnniversaryPartyThe2001.bTsxMTIwOTk0MDtqOzE3NzY5OzEyMDA7MjA4NTsyNzgw,,
"ObjectId(""5aef41cb04dd5631c0b3062c"")",230,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama,DividedWeFallMusímesipomáhat2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3062d"")",231,Lara Croft: Tomb Raider (2001),Action|Adventure,LaraCroftTombRaider2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3062e"")",232,Dr. Dolittle 2 (2001),Comedy,DrDolittle22001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3062f"")",233,Fast and the Furious, The (2001),Action|Crime|Thriller,FastandtheFuriousThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30630"")",234,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,AIArtificialIntelligence2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30631"")",235,Baby Boy (2001),Crime|Drama,BabyBoy2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30632"")",236,Crazy/Beautiful (2001),Drama|Romance,CrazyBeautiful2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30633"")",237,Adventures of Felix, The (a.k.a. Funny Felix) (Drôle de Félix) (2000),Comedy|Drama,AdventuresofFelixTheakaFunnyFelixDrôledeFélix2000.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30634"")",238,Sexy Beast (2000),Crime|Drama,SexyBeast2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30635"")",239,Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000),Drama|Romance,PrincessandtheWarriorTheKriegerunddieKaiserinDer2000.bTsxMTM3MjU5MztqOzE3NzcxOzEyMDA7MjcwMDszOTc2,
"ObjectId(""5aef41cb04dd5631c0b30636"")",240,Closet, The (Placard, Le) (2001),Comedy,ClosetThePlacardLe2001.jpg,
"ObjectId(""5aef41cb04dd5631c0b30637"")",241,Crimson Rivers, The (Rivières pourpres, Les) (2000),Crime|Drama|Mystery|Thriller,CrimsonRiversTheRivièrespourpresLes2000.bTsxMTI5MTUyNjtqOzE3NzcwOzEyMDA7MTg3NTsyNTAw,
"ObjectId(""5aef41cb04dd5631c0b30638"")",242,Lumumba (2000),Drama,Lumumba2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30639"")",243,Kiss of the Dragon (2001),Action,KissoftheDragon2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3063a"")",244,Scary Movie 2 (2001),Comedy,ScaryMovie22001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3063b"")",245,Lost and Delirious (2001),Drama,LostandDelirious2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3063c"")",246,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller,RapeMeBaisemoi2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3063d"")",247,Vertical Ray of the Sun, The (Mua he chieu thang dung) (2000),Drama,VerticalRayoftheSunTheMuahechieuthangdung2000.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3063e"")",248,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,FinalFantasyTheSpiritsWithin2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3063f"")",249,Legally Blonde (2001),Comedy|Romance,LegallyBlonde2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30640"")",250,Score, The (2001),Action|Drama,ScoreThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30641"")",251,Bully (2001),Crime|Drama|Thriller,Bully2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30642"")",252,Jump Tomorrow (2001),Comedy|Drama|Romance,JumpTomorrow2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30643"")",253,Made (2001),Comedy,Made2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30644"")",254,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,JurassicParkIII2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30645"")",255,America's Sweethearts (2001),Comedy|Romance,AmericasSweethearts2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30646"")",256,Brother (2000),Action|Crime|Thriller,Brother2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30647"")",257,Ghost World (2001),Comedy|Drama,GhostWorld2001.bTsxMTI5MDk4OTtqOzE3NzcwOzEyMDA7MTUzNjsyMDQ4,,,
"ObjectId(""5aef41cb04dd5631c0b30648"")",258,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical,HedwigandtheAngryInch2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30649"")",259,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,PlanetoftheApes2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3064a"")",260,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance,BreadandTulipsPaneetulipani2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3064b"")",261,Wet Hot American Summer (2001),Comedy,WetHotAmericanSummer2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3064c"")",262,Original Sin (2001),Drama|Romance|Thriller,OriginalSin2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3064d"")",263,Rush Hour 2 (2001),Action|Comedy,RushHour22001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3064e"")",264,American Pie 2 (2001),Comedy,AmericanPie22001.jpeg,,,
"ObjectId(""5aef41cb04dd5631c0b3064f"")",265,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller,OsmosisJones2001.JPG,,,
"ObjectId(""5aef41cb04dd5631c0b30650"")",266,Others, The (2001),Drama|Horror|Mystery|Thriller,OthersThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30651"")",267,American Outlaws (2001),Action|Comedy|Western,AmericanOutlaws2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30652"")",268,All Over the Guy (2001),Comedy,AllOvertheGuy2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30653"")",269,Deep End, The (2001),Drama,DeepEndThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30654"")",270,On the Edge (2001),Drama,OntheEdge2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30655"")",271,Session 9 (2001),Horror|Thriller,Session92001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30656"")",272,Captain Corelli's Mandolin (2001),Drama|Romance|War,CaptainCorellisMandolin2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30657"")",273,Rat Race (2001),Comedy,RatRace2001.bTsxMTIwNTE1NTtqOzE3NzY5OzEyMDA7MTUzNjsyMDQ4,,,
"ObjectId(""5aef41cb04dd5631c0b30658"")",274,Innocence (2000),Drama,Innocence2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30659"")",275,Bubble Boy (2001),Comedy,BubbleBoy2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3065a"")",276,Curse of the Jade Scorpion, The (2001),Comedy,CurseoftheJadeScorpionThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3065b"")",277,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,JayandSilentBobStrikeBack2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3065c"")",278,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller,GhostsofMars2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3065d"")",279,Summer Catch (2001),Comedy|Drama|Romance,SummerCatch2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3065e"")",280,American Rhapsody, An (2001),Drama,AmericanRhapsodyAn2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3065f"")",281,Happy Accidents (2000),Romance|Sci-Fi,HappyAccidents2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30660"")",282,Maybe Baby (2000),Comedy|Romance,MaybeBaby2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30661"")",283,Together (Tillsammans) (2000),Comedy|Drama|Romance,TogetherTillsammans2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30662"")",284,Tortilla Soup (2001),Comedy|Romance,TortillaSoup2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30663"")",285,Jeepers Creepers (2001),Horror,JeepersCreepers2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30664"")",286,O (2001),Drama,O2001.bTsxMTI5MjM4NDtqOzE3NzcwOzEyMDA7MTUzNjsyMDQ4,,,
"ObjectId(""5aef41cb04dd5631c0b30665"")",287,Musketeer, The (2001),Action|Adventure|Drama|Romance,MusketeerThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30666"")",288,Rock Star (2001),Comedy|Drama|Musical,RockStar2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30667"")",289,Diamond Men (2001),Drama,DiamondMen2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30668"")",290,Iron Ladies, The (Satree lek) (2000),Comedy,IronLadiesTheSatreelek2000.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30669"")",291,L.I.E. (2001),Drama,LIE2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3066a"")",292,Our Lady of the Assassins (Virgen de los sicarios, La) (2000),Crime|Drama|Romance,OurLadyoftheAssassinsVirgendelossicariosLa2000.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3066b"")",293,Glass House, The (2001),Thriller,GlassHouseThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3066c"")",294,Hardball (2001),Drama,Hardball2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3066d"")",295,Dinner Rush (2000),Drama,DinnerRush2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3066e"")",296,Big Trouble (2002),Comedy|Crime,BigTrouble2002.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3066f"")",297,Glitter (2001),Drama|Musical|Romance,Glitter2001.bTsxMTIwNjk5MDtqOzE3NzY5OzEyMDA7MTUzNjsyMDQ4,,,
"ObjectId(""5aef41cb04dd5631c0b30670"")",298,Training Day (2001),Crime|Drama|Thriller,TrainingDay2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30671"")",299,Sidewalks of New York (2001),Comedy|Romance,SidewalksofNewYork2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30672"")",300,Don't Say a Word (2001),Thriller,DontSayaWord2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30673"")",301,Hearts in Atlantis (2001),Drama,HeartsinAtlantis2001.bTsxMTIwNTE2MDtqOzE3NzY5OzEyMDA7MjI1MDszMDAw,,,
"ObjectId(""5aef41cb04dd5631c0b30674"")",302,Zoolander (2001),Comedy,Zoolander2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30675"")",303,Extreme Days (2001),Action|Adventure|Comedy|Drama,ExtremeDays2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30676"")",304,Joy Ride (2001),Adventure|Thriller,JoyRide2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30677"")",305,Serendipity (2001),Comedy|Romance,Serendipity2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30678"")",306,Bandits (2001),Comedy|Crime|Romance,Bandits2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30679"")",307,My First Mister (2001),Comedy|Drama,MyFirstMister2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3067a"")",308,Things Behind the Sun (2001),Drama,ThingsBehindtheSun2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3067b"")",309,From Hell (2001),Crime|Horror|Mystery|Thriller,FromHell2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3067c"")",310,Last Castle, The (2001),Action,LastCastleThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3067d"")",311,Riding in Cars with Boys (2001),Comedy|Drama,RidinginCarswithBoys2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3067e"")",312,Waking Life (2001),Animation|Drama|Fantasy,WakingLife2001.bTsxMTIwODQ5MDtqOzE3NzY5OzEyMDA7MTE3OTsxNTcy,,,
"ObjectId(""5aef41cb04dd5631c0b3067f"")",313,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,KPAX2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30680"")",314,On the Line (2001),Comedy|Romance,OntheLine2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30681"")",315,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller,ThirteenGhostsakaThir13enGhosts2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30682"")",316,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,DonnieDarko2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30683"")",317,Life as a House (2001),Drama,LifeasaHouse2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30684"")",318,Man Who Wasn't There, The (2001),Crime|Drama,ManWhoWasntThereThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30685"")",319,Domestic Disturbance (2001),Thriller,DomesticDisturbance2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30686"")",320,One, The (2001),Action|Sci-Fi|Thriller,OneThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30687"")",321,Tape (2001),Drama,Tape2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30688"")",322,Heist (2001),Crime|Drama,Heist2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30689"")",323,Shallow Hal (2001),Comedy|Fantasy|Romance,ShallowHal2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3068a"")",324,Wash, The (2001),Comedy,WashThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3068b"")",325,Fluffer, The (2001),Drama|Romance,FlufferThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3068c"")",326,Novocaine (2001),Comedy|Crime|Mystery|Thriller,Novocaine2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3068d"")",327,Black Knight (2001),Adventure|Comedy|Fantasy,BlackKnight2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3068e"")",328,Spy Game (2001),Action|Crime|Drama|Thriller,SpyGame2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3068f"")",329,Devil's Backbone, The (Espinazo del diablo, El) (2001),Drama|Fantasy|Horror|Thriller|War,DevilsBackboneTheEspinazodeldiabloEl2001.jpg,
"ObjectId(""5aef41cb04dd5631c0b30690"")",330,In the Bedroom (2001),Drama,IntheBedroom2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30691"")",331,Behind Enemy Lines (2001),Action|Drama|War,BehindEnemyLines2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30692"")",332,Independent, The (2000),Comedy,IndependentThe2000.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30693"")",333,Ocean's Eleven (2001),Crime|Thriller,OceansEleven2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30694"")",334,Baran (2001),Adventure|Drama|Romance,Baran2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30695"")",335,Business of Strangers, The (2001),Action|Drama|Thriller,BusinessofStrangersThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30696"")",336,No Man's Land (2001),Drama|War,NoMansLand2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30697"")",337,Piñero (2001),Drama,Piñero2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b30698"")",338,Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001),Comedy|Romance,AmelieFabuleuxdestindAméliePoulainLe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b30699"")",339,Not Another Teen Movie (2001),Comedy,NotAnotherTeenMovie2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3069a"")",340,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,VanillaSky2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3069b"")",341,Iris (2001),Drama,Iris2001.bTsxMTE3NjExNjtqOzE3NzY5OzEyMDA7ODAwOzEyMDA,,,
"ObjectId(""5aef41cb04dd5631c0b3069c"")",342,Kandahar (Safar e Ghandehar) (2001),Drama,KandaharSafareGhandehar2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3069d"")",343,Lantana (2001),Drama|Mystery|Thriller,Lantana2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b3069e"")",344,Royal Tenenbaums, The (2001),Comedy|Drama,RoyalTenenbaumsThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b3069f"")",345,How High (2001),Comedy,HowHigh2001.bTsxMTI5MTEzNDtqOzE3NzcwOzEyMDA7MTIwMDsxNjAw,,,
"ObjectId(""5aef41cb04dd5631c0b306a0"")",346,Kate & Leopold (2001),Comedy|Romance,KateLeopold2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306a1"")",347,Lord of the Rings: The Fellowship of the Ring, The (2001),Adventure|Fantasy,LordoftheRingsTheFellowshipoftheRingThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b306a2"")",348,Majestic, The (2001),Comedy|Drama|Romance,MajesticThe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b306a3"")",349,Beautiful Mind, A (2001),Drama|Romance,BeautifulMindA2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b306a4"")",350,Little Otik (Otesánek) (2000),Comedy|Drama|Fantasy,LittleOtikOtesánek2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306a5"")",351,Ali (2001),Drama,Ali2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306a6"")",352,Black Hawk Down (2001),Action|Drama|War,BlackHawkDown2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306a7"")",353,Gosford Park (2001),Comedy|Drama|Mystery,GosfordPark2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306a8"")",354,I Am Sam (2001),Drama,IAmSam2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306a9"")",355,Monster's Ball (2001),Drama|Romance,MonstersBall2001.bTsxMTE3Nzc2MjtqOzE3NzY5OzEyMDA7ODAwOzEyMDA,,,
"ObjectId(""5aef41cb04dd5631c0b306aa"")",356,Shipping News, The (2001),Drama,ShippingNewsThe2001.bTsxMTI5MTIyNztqOzE3NzcwOzEyMDA7MTUzNjsyMDQ4,,
"ObjectId(""5aef41cb04dd5631c0b306ab"")",357,Orange County (2002),Comedy,OrangeCounty2002.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306ac"")",358,Brotherhood of the Wolf (Pacte des loups, Le) (2001),Action|Mystery|Thriller,BrotherhoodoftheWolfPactedesloupsLe2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b306ad"")",359,What Time Is It There? (Ni neibian jidian) (2001),Drama,WhatTimeIsItThereNineibianjidian2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306ae"")",360,Impostor (2002),Action|Drama|Sci-Fi|Thriller,Impostor2002.aDsxMDgxODtqOzE3Njg1OzEyMDA7NzAwOzQ1MA,,,
"ObjectId(""5aef41cb04dd5631c0b306af"")",361,Kung Pow: Enter the Fist (2002),Action|Comedy,KungPowEntertheFist2002.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306b0"")",362,Italian for Beginners (Italiensk for begyndere) (2000),Comedy|Drama|Romance,ItalianforBeginnersItalienskforbegyndere2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306b1"")",363,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,TheCountofMonteCristo2002.bTsxMTIwNzQ1NDtqOzE3NzY5OzEyMDA7MTk5ODsyNjY0,,,
"ObjectId(""5aef41cb04dd5631c0b306b2"")",364,Mothman Prophecies, The (2002),Drama|Fantasy|Horror|Mystery|Thriller,MothmanPropheciesThe2002.jpg,,
"ObjectId(""5aef41cb04dd5631c0b306b3"")",365,Walk to Remember, A (2002),Drama|Romance,WalktoRememberA2002.jpg,,
"ObjectId(""5aef41cb04dd5631c0b306b4"")",366,Escaflowne: The Movie (Escaflowne) (2000),Action|Adventure|Animation|Drama|Fantasy,EscaflowneTheMovieEscaflowne2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306b5"")",367,Maelström (2000),Drama|Romance,Maelström2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306b6"")",368,Metropolis (2001),Animation|Sci-Fi,Metropolis2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306b7"")",369,Son's Room, The (Stanza del figlio, La) (2001),Drama,SonsRoomTheStanzadelfiglioLa2001.jpg,
"ObjectId(""5aef41cb04dd5631c0b306b8"")",370,Storytelling (2001),Comedy|Drama,Storytelling2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306b9"")",371,Waydowntown (2000),Comedy,Waydowntown2000.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306ba"")",372,Slackers (2002),Comedy,Slackers2002.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306bb"")",373,Birthday Girl (2001),Drama|Romance,BirthdayGirl2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306bc"")",374,Rare Birds (2001),Comedy|Drama,RareBirds2001.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306bd"")",375,Collateral Damage (2002),Action|Thriller,CollateralDamage2002.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306be"")",376,Rollerball (2002),Action|Sci-Fi,Rollerball2002.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306bf"")",377,Scotland, Pa. (2001),Comedy|Crime,ScotlandPa2001.jpg,,
"ObjectId(""5aef41cb04dd5631c0b306c0"")",378,Crossroads (2002),Comedy|Musical|Romance,Crossroads2002.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306c1"")",379,Hart's War (2002),Drama|War,HartsWar2002.bTsxMTI5MTUwOTtqOzE3NzcwOzEyMDA7MTQ0MDsxOTIw,,,
"ObjectId(""5aef41cb04dd5631c0b306c2"")",380,John Q (2002),Crime|Drama|Thriller,JohnQ2002.jpg,,,
"ObjectId(""5aef41cb04dd5631c0b306c3"")",381,Super Troopers (2001),Comedy|Crime|Mystery,SuperTroopers2001.jpg,,,
